trip_id;trip_start_utc;driver_id;vehicle_id;pickup_zone;dropoff_zone;distance_km;duration_min;fare_amount;payment;platform;surge_multiplier
T33011501;2026-02-07T21:40:00+03:00;DR-1002;VH-019;Airport;West;20.69;95.0;53.79;card;RideGo;1.0
T33011502;2026-05-11T10:21:00+03:00;DR-1024;VH-007;West;East;2.59;12.5;11.86;CASH;RideGo;1.2
T33011503;2026-01-29T13:22:00+03:00;DR-1056;VH-042;East;East;7.2;31.6;20.53;CASH;Direct;1.0
T33011504;2026-04-29T11:58:00+03:00;DR-1060;VH-016;Port;Airport;4.74;24.8;15.8;CASH;RideGo;1.0
T33011505;2026-03-20T02:31:00+03:00;DR-1045;VH-016;North;Airport;10.55;39.4;31.87;CASH;RideGo;1.2
T33011506;2026-05-08T09:57:00+03:00;DR-1024;VH-026;Centre;Port;4.82;25.0;15.94;Card;CityHail;1.0
T33011507;2026-01-11T10:35:00+03:00;DR-1007;VH-038;Suburbs;East;6.83;20.7;30.69;card;RideGo;1.8
T33011508;2026-05-06T02:41:00+03:00;DR-1021;VH-011;Port;Port;7.61;35.7;33.22;Card;CityHail;1.5
T33011509;2026-02-25T09:29:00+03:00;DR-1007;VH-003;East;North;1.83;10.6;8.47;cash;Direct;1.0
T33011510;2026-01-09T04:28:00+03:00;DR-1022;VH-023;West;West;4.1;14.9;18.43;Card;CityHail;1.5
T33011511;2026-05-30T01:19:00+03:00;DR-1049;VH-016;Airport;North;1.7;10.0;12.23;wallet;CityHail;1.5
T33011512;2026-05-05T09:37:00+03:00;DR-1009;VH-038;East;East;3.26;16.1;17.49;card;Direct;1.5
T33011513;2026-01-22T17:46:00+03:00;DR-1015;VH-034;East;Centre;10.83;33.4;45.38;cash;RideGo;1.8
T33011514;2026-03-18T15:18:00+03:00;DR-1056;VH-004;Centre;Suburbs;14.2;42.9;31.74;wallet;RideGo;1.0
T33011515;2026-04-10T15:53:00+03:00;DR-1051;VH-004;East;Airport;5.07;18.0;14.27;cash;Direct;1.0
T33011516;2026-03-31T18:55:00+03:00;DR-1003;VH-003;East;East;11.99;43.0;43.84;CASH;RideGo;1.5
T33011517;2026-06-08T05:47:00+03:00;DR-1014;VH-018;Port;Airport;4.33;20.1;14.01;wallet;RideGo;1.0
T33011518;2026-01-17T07:39:00+03:00;DR-1051;VH-034;West;Airport;2.42;12.9;9.8;wallet;RideGo;1.0
T33011519;2026-02-21T02:47:00+03:00;DR-1045;VH-036;West;North;3.29;14.8;20.39;wallet;Direct;1.8
T33011520;2026-03-02T07:30:00+03:00;DR-1015;VH-005;Port;East;9.93;38.3;45.97;wallet;RideGo;1.8
T33011521;2026-04-17T06:26:00+03:00;DR-1029;VH-039;Centre;East;2.52;11.9;9.63;Card;RideGo;1.0
T33011522;2026-03-22T01:54:00+03:00;DR-1016;VH-031;West;West;6.97;22.5;21.26;cash;RideGo;1.2
T33011523;2026-06-03T04:51:00+03:00;DR-1066;VH-023;Port;East;2.59;14.1;10.33;CASH;CityHail;1.0
T33011524;2026-01-28T19:53:00+03:00;DR-1059;VH-020;Airport;Port;3.27;19.4;12.59;CASH;RideGo;1.0
T33011525;2026-05-07T19:29:00+03:00;DR-1002;VH-019;Airport;Suburbs;10.67;37.2;46.96;card;CityHail;1.8
T33011526;2026-01-13T00:52:00+03:00;DR-1005;VH-017;North;North;4.54;19.7;25.45;card;CityHail;1.8
T33011527;2026-03-05T19:45:00+03:00;DR-1060;VH-016;Suburbs;Port;2.35;10.0;8.9;Card;Direct;1.0
T33011528;2026-06-09T11:49:00+03:00;DR-1023;VH-014;East;Suburbs;4.23;20.3;25.11;Card;CityHail;1.8
T33011529;2026-04-09T19:13:00+03:00;DR-1056;VH-029;Suburbs;Port;5.0;22.5;27.81;Card;Direct;1.8
T33011530;2026-06-02T19:56:00+03:00;DR-1057;VH-027;Airport;Airport;6.65;27.4;28.08;CASH;RideGo;1.5
T33011531;2026-04-24T11:44:00+03:00;DR-1018;VH-010;Airport;North;4.83;22.6;22.92;wallet;CityHail;1.5
T33011532;2026-02-11T20:52:00+03:00;DR-1044;VH-015;West;Port;2.43;15.0;10.39;Card;Direct;1.0
T33011533;2026-03-26T16:03:00+03:00;DR-1031;VH-035;Port;Airport;3.48;14.2;11.38;wallet;RideGo;1.0
T33011534;2026-04-22T07:34:00+03:00;DR-1054;VH-025;Port;Centre;17.01;62.2;40.38;cash;RideGo;1.0
T33011535;2026-06-10T12:06:00+03:00;DR-1060;VH-018;Port;Centre;7.29;27.0;34.81;card;RideGo;1.8
T33011536;2026-04-18T07:10:00+03:00;DR-1065;VH-002;Suburbs;Airport;6.14;22.2;25.02;CASH;RideGo;1.5
T33011537;2026-03-26T00:07:00+03:00;DR-1022;VH-028;West;Port;0.97;3.9;5.61;card;Direct;1.0
T33011538;2026-04-11T18:26:00+03:00;DR-1024;VH-034;West;North;7.06;21.6;31.63;card;CityHail;1.8
T33011539;2026-02-06T05:28:00+03:00;DR-1057;VH-034;Airport;Port;5.7;26.0;25.86;wallet;CityHail;1.5
T33011540;2026-02-25T21:25:00+03:00;DR-1057;VH-025;Suburbs;East;8.69;40.8;44.68;Card;RideGo;1.8
T33011541;2026-04-18T10:18:00+03:00;DR-1027;VH-034;Port;North;5.7;28.6;32.33;cash;RideGo;1.8
T33011542;2026-03-13T04:34:00+03:00;DR-1047;VH-021;West;Centre;2.1;9.4;10.14;wallet;CityHail;1.2
T33011543;2026-03-02T21:03:00+03:00;DR-1043;VH-016;Suburbs;Suburbs;3.76;16.3;12.29;CASH;CityHail;1.0
T33011544;2026-01-25T14:35:00+03:00;DR-1043;VH-031;Suburbs;East;3.58;11.9;19.53;CASH;CityHail;1.8
T33011545;2026-04-22T11:08:00+03:00;DR-1046;VH-032;Port;Suburbs;13.43;52.7;33.6;wallet;RideGo;1.0
T33011546;2026-01-27T10:37:00+03:00;DR-1037;VH-020;Centre;Suburbs;5.72;25.1;30.62;wallet;Direct;1.8
T33011547;2026-05-22T03:57:00+03:00;DR-1058;VH-011;East;Centre;7.51;24.5;18.9;Card;RideGo;1.0
T33011548;2026-01-25T16:55:00+03:00;DR-1060;VH-026;East;East;8.02;26.5;30.06;Card;Direct;1.5
T33011549;2026-05-03T20:22:00+03:00;DR-1010;VH-036;Suburbs;West;4.04;19.6;13.53;CASH;CityHail;1.0
T33011550;2026-06-29T04:16:00+03:00;DR-1002;VH-040;Centre;Port;4.54;17.9;20.44;card;RideGo;1.5
T33011551;2026-01-13T09:26:00+03:00;DR-1019;VH-029;Centre;Port;6.95;23.2;26.84;cash;CityHail;1.5
T33011552;2026-05-08T08:13:00+03:00;DR-1050;VH-042;East;West;10.96;42.7;41.94;CASH;RideGo;1.5
T33011553;2026-02-27T03:13:00+03:00;DR-1006;VH-010;West;East;4.4;17.7;16.1;Card;RideGo;1.2
T33011554;2026-05-12T20:58:00+03:00;DR-1065;VH-033;North;Centre;1.99;13.7;9.52;Card;CityHail;1.0
T33011555;2026-05-15T16:40:00+03:00;DR-1013;VH-003;East;Airport;36.35;161.8;162.92;cash;RideGo;1.8
T33011556;2026-05-14T16:52:00+03:00;DR-1062;VH-034;North;Suburbs;4.29;19.7;20.78;wallet;CityHail;1.5
T33011557;2026-05-28T23:41:00+03:00;DR-1010;VH-039;East;North;24.94;82.6;99.38;cash;RideGo;1.8
T33011558;2026-05-18T11:33:00+03:00;DR-1062;VH-035;Port;Airport;8.5;42.7;25.13;wallet;RideGo;1.0
T33011559;2026-04-13T18:11:00+03:00;DR-1003;VH-005;East;Airport;6.49;28.6;18.87;card;CityHail;1.0
T33011560;2026-01-13T22:53:00+03:00;DR-1067;VH-009;Centre;Port;13.17;45.4;37.51;card;Direct;1.2
T33011561;2026-04-15T14:55:00+03:00;DR-1006;VH-019;East;Port;19.1;70.1;44.99;card;RideGo;1.0
T33011562;2026-03-14T07:54:00+03:00;DR-1055;VH-028;Centre;Suburbs;6.23;28.3;18.49;card;RideGo;1.0
T33011563;2026-06-06T02:55:00+03:00;DR-1052;VH-028;West;East;3.42;14.7;17.17;wallet;CityHail;1.5
T33011564;2026-01-13T15:18:00+03:00;DR-1021;VH-016;Port;Suburbs;6.72;21.0;25.52;Card;RideGo;1.5
T33011565;2026-05-18T00:54:00+03:00;DR-1058;VH-037;Port;Suburbs;1.29;10.5;7.82;card;RideGo;1.0
T33011566;2026-05-28T07:08:00+03:00;DR-1063;VH-031;Centre;Airport;7.36;23.1;18.33;CASH;RideGo;1.0
T33011567;2026-04-16T13:13:00+03:00;DR-1050;VH-030;Port;Airport;6.97;24.2;18.19;CASH;Direct;1.0
T33011568;2026-06-17T06:13:00+03:00;DR-1053;VH-019;Port;Suburbs;6.66;29.1;28.82;CASH;Direct;1.5
T33011569;2026-06-14T20:37:00+03:00;DR-1016;VH-040;East;North;7.84;33.0;21.66;cash;Direct;1.0
T33011570;2026-05-30T03:39:00+03:00;DR-1013;VH-032;North;North;8.1;27.7;24.56;wallet;RideGo;1.2
T33011571;2026-06-04T21:26:00+03:00;DR-1019;VH-032;Port;West;5.01;27.3;16.81;card;CityHail;1.0
T33011572;2026-02-15T01:31:00+03:00;DR-1039;VH-023;North;Port;6.36;24.4;17.55;cash;Direct;1.0
T33011573;2026-06-03T16:52:00+03:00;DR-9573;VH-008;East;Port;7.47;31.8;25.07;Card;CityHail;1.2
T33011574;2026-05-22T20:42:00+03:00;DR-1033;VH-037;East;North;2.29;10.0;15.89;card;CityHail;1.8
T33011575;2026-03-04T06:11:00+03:00;DR-1025;VH-042;North;Airport;15.12;56.6;65.95;Card;RideGo;1.8
T33011576;2026-06-03T06:33:00+03:00;DR-1023;VH-012;West;East;2.62;12.4;14.84;CASH;Direct;1.5
T33011577;2026-05-26T14:15:00+03:00;DR-1029;VH-021;West;West;7.94;25.9;29.67;wallet;Direct;1.5
T33011578;2026-04-11T12:44:00+03:00;DR-1051;VH-025;East;Suburbs;2.48;11.4;9.44;Card;CityHail;1.0
T33011579;2026-06-19T01:42:00+03:00;DR-1026;VH-040;Suburbs;Centre;5.14;15.9;13.76;CASH;RideGo;1.0
T33011580;2026-01-19T03:25:00+03:00;DR-1036;VH-016;Port;Port;10.78;49.4;35.56;card;Direct;1.2
T33011581;2026-03-12T14:29:00+03:00;DR-1025;VH-024;Suburbs;Suburbs;5.07;23.0;15.67;CASH;CityHail;1.0
T33011582;2026-05-19T13:46:00+03:00;DR-1058;VH-025;West;East;14.73;59.6;37.03;wallet;RideGo;1.0
T33011583;2026-03-20T07:25:00+03:00;DR-1043;VH-004;Centre;North;2.25;12.7;11.45;Card;CityHail;1.2
T33011584;2026-06-01T04:22:00+03:00;DR-1023;VH-036;Airport;West;3.35;18.1;12.32;CASH;Direct;1.0
T33011585;2026-01-24T18:46:00+03:00;DR-1007;VH-036;West;Centre;4.68;23.4;15.33;cash;Direct;1.0
T33011586;2026-01-26T04:12:00+03:00;DR-1055;VH-011;East;Suburbs;2.67;13.4;12.26;cash;RideGo;1.2
T33011587;2026-03-21T02:40:00+03:00;DR-1045;VH-016;Port;Airport;23.14;96.3;56.97;cash;RideGo;1.0
T33011588;2026-01-09T08:50:00+03:00;DR-1007;VH-021;East;-;2.09;7.7;7.96;wallet;CityHail;1.0
T33011589;2026-06-05T22:05:00+03:00;DR-1051;VH-018;Port;East;14.88;73.1;49.18;Card;RideGo;1.2
T33011590;2026-06-25T01:17:00+03:00;DR-1046;VH-017;Suburbs;Suburbs;7.43;24.5;18.8;CASH;RideGo;1.0
T33011591;2026-06-07T04:53:00+03:00;DR-1008;VH-008;Port;West;4.77;24.0;15.61;wallet;Direct;1.0
T33011592;2026-02-17T05:31:00+03:00;DR-1008;VH-036;Suburbs;East;2.77;14.7;10.7;CASH;Direct;1.0
T33011593;2026-06-26T13:03:00+03:00;DR-1009;VH-031;East;Suburbs;6.28;23.1;17.09;cash;RideGo;1.0
T33011594;2026-04-19T07:15:00+03:00;DR-1061;VH-018;North;West;11.08;50.5;30.28;card;RideGo;1.0
T33011595;2026-03-03T00:33:00+03:00;DR-1016;VH-009;West;West;3.16;19.1;12.38;wallet;CityHail;1.0
T33011596;2026-02-24T07:30:00+03:00;DR-1018;VH-024;North;West;6.31;27.8;33.19;cash;Direct;1.8
T33011597;2026-01-29T07:22:00+03:00;DR-1028;VH-024;West;Suburbs;4.76;17.7;20.74;cash;Direct;1.5
T33011598;2026-03-08T01:12:00+03:00;DR-1001;VH-030;Centre;Centre;2.71;11.9;14.77;CASH;CityHail;1.5
T33011599;2026-06-16T12:31:00+03:00;DR-1017;VH-009;Centre;East;4.52;19.1;13.95;wallet;Direct;1.0
T33011600;2026-01-16T13:25:00+03:00;DR-1018;VH-023;Suburbs;East;2.64;16.2;10.97;CASH;CityHail;1.0
T33011601;2026-02-18T16:56:00+03:00;DR-1058;VH-012;North;Airport;10.44;39.0;26.33;card;RideGo;1.0
T33011602;2026-01-10T08:12:00+03:00;DR-1038;VH-009;Port;West;3.57;16.8;12.21;wallet;Direct;1.0
T33011603;2026-01-04T05:17:00+03:00;DR-1015;VH-009;Suburbs;Airport;5.32;16.3;14.08;cash;CityHail;1.0
T33011604;2026-06-29T15:15:00+03:00;DR-1024;VH-027;West;Suburbs;5.33;20.2;15.19;Card;Direct;1.0
T33011605;2026-05-13T15:20:00+03:00;DR-1067;VH-026;Suburbs;Port;16.44;67.2;41.12;wallet;RideGo;1.0
T33011606;2026-04-09T11:33:00+03:00;DR-1027;VH-013;North;Centre;2.93;16.9;11.5;wallet;Direct;1.0
T33011607;2026-05-19T08:48:00+03:00;DR-1068;VH-022;North;Suburbs;4.68;16.9;13.51;cash;CityHail;1.0
T33011608;2026-01-02T17:48:00+03:00;DR-1034;VH-027;West;Centre;3.2;20.0;12.68;cash;CityHail;1.0
T33011609;2026-03-13T20:08:00+03:00;DR-1017;VH-007;Centre;East;6.33;26.5;32.58;cash;CityHail;1.8
T33011610;2026-02-10T19:20:00+03:00;DR-1034;VH-027;Centre;West;1.96;12.4;16.43;Card;CityHail;1.8
T33011611;2026-01-02T22:10:00+03:00;DR-1006;VH-033;Centre;North;2.35;12.5;9.6;card;Direct;1.0
T33011612;2026-03-10T15:05:00+03:00;DR-1059;VH-015;Port;Suburbs;2.85;8.1;13.42;card;Direct;1.5
T33011613;2026-03-06T22:32:00+03:00;DR-1033;VH-029;North;North;1.09;5.5;7.43;Card;RideGo;1.2
T33011614;2026-05-13T21:03:00+03:00;DR-1011;VH-020;West;East;9.01;31.3;22.53;cash;Direct;1.0
T33011615;2026-03-24T18:37:00+03:00;DR-1017;VH-025;Centre;Port;9.88;38.2;30.55;cash;RideGo;1.2
T33011616;2026-04-20T11:04:00+03:00;DR-1013;VH-024;Port;Airport;5.82;25.1;30.82;card;Direct;1.8
T33011617;2026-01-29T03:17:00+03:00;DR-1039;VH-019;North;Port;9.93;30.0;41.8;cash;Direct;1.8
T33011618;2026-01-25T15:20:00+03:00;DR-1046;VH-014;East;East;5.48;24.0;19.7;cash;RideGo;1.2
T33011619;2026-01-11T01:33:00+03:00;DR-1065;VH-011;Airport;Centre;2.93;13.6;10.58;wallet;CityHail;1.0
T33011620;2026-03-21T08:42:00+03:00;DR-9620;VH-031;East;Suburbs;3.02;8.7;9.31;CASH;RideGo;1.0
T33011621;2026-04-03T21:23:00+03:00;DR-1032;VH-010;Suburbs;Port;10.7;35.7;30.84;card;RideGo;1.2
T33011622;2026-05-11T17:46:00+03:00;DR-1061;VH-024;East;East;11.71;49.1;30.61;cash;RideGo;1.0
T33011623;2026-05-02T16:51:00+03:00;DR-1051;VH-040;East;West;2.41;12.2;9.59;CASH;CityHail;1.0
T33011624;2026-04-11T01:20:00+03:00;DR-1014;VH-027;East;West;6.62;29.7;28.99;wallet;Direct;1.5
T33011625;2026-01-17T10:46:00+03:00;DR-1061;VH-020;Suburbs;West;6.79;32.2;20.22;card;RideGo;1.0
T33011626;2026-03-11T06:18:00+03:00;DR-1004;VH-024;East;East;7.32;25.3;22.68;cash;CityHail;1.2
T33011627;2026-04-12T08:47:00+03:00;DR-1065;VH-004;East;Suburbs;13.05;58.4;34.76;Card;RideGo;1.0
T33011628;2026-02-18T16:49:00+03:00;DR-9628;VH-033;North;Centre;9.22;34.3;23.61;cash;CityHail;1.0
T33011629;2026-04-07T18:18:00+03:00;DR-1011;VH-033;Port;Centre;3.45;18.4;15.02;wallet;CityHail;1.2
T33011630;2026-02-02T08:12:00+03:00;DR-1062;VH-015;Port;Centre;10.62;28.4;23.56;cash;RideGo;1.0
T33011631;2026-04-14T02:51:00+03:00;DR-1068;VH-002;Airport;East;2.58;9.9;16.45;card;CityHail;1.8
T33011632;2026-06-15T12:02:00+03:00;DR-1003;VH-024;Centre;Airport;4.35;18.6;13.61;cash;RideGo;1.0
T33011633;2026-02-11T06:08:00+03:00;DR-1045;VH-024;East;Port;6.54;23.7;17.56;wallet;CityHail;1.0
T33011634;2026-05-04T08:24:00+03:00;DR-1002;VH-023;Centre;North;6.26;32.6;35.51;Card;RideGo;1.8
T33011635;2026-04-26T05:56:00+03:00;DR-1035;VH-023;Port;North;5.46;22.4;23.92;CASH;RideGo;1.5
T33011636;2026-04-19T13:33:00+03:00;DR-1022;VH-009;North;Airport;7.7;30.4;20.77;CASH;Direct;1.0
T33011637;2026-02-03T08:08:00+03:00;DR-1016;VH-028;West;Suburbs;1.3;6.4;10.04;card;CityHail;1.5
T33011638;2026-02-06T11:23:00+03:00;DR-1058;VH-006;East;West;2.94;13.6;10.59;cash;CityHail;1.0
T33011639;2026-04-11T02:33:00+03:00;DR-1060;VH-001;West;Airport;2.3;10.6;9.01;Card;CityHail;1.0
T33011640;2026-04-29T09:11:00+03:00;DR-1033;VH-021;Centre;Suburbs;9.21;40.0;30.23;CASH;RideGo;1.2
T33011641;2026-04-17T05:17:00+03:00;DR-1024;VH-027;West;Centre;8.55;25.0;20.23;card;Direct;1.0
T33011642;2026-02-06T16:43:00+03:00;DR-1067;VH-013;West;East;4.54;25.2;18.82;wallet;CityHail;1.2
T33011643;2026-06-27T20:42:00+03:00;DR-1003;VH-029;West;Airport;4.09;17.2;12.92;wallet;RideGo;1.0
T33011644;2026-02-09T07:42:00+03:00;DR-1030;VH-014;Suburbs;Port;7.21;22.1;21.46;card;CityHail;1.2
T33011645;2026-04-30T14:10:00+03:00;DR-1019;VH-005;Port;Port;4.18;13.3;11.93;cash;RideGo;1.0
T33011646;2026-03-11T17:11:00+03:00;DR-1019;VH-010;East;North;5.41;23.5;16.2;Card;CityHail;1.0
T33011647;2026-06-11T21:46:00+03:00;DR-1045;VH-023;Centre;West;7.24;31.7;20.6;Card;Direct;1.0
T33011648;2026-03-02T17:58:00+03:00;DR-1022;VH-014;North;North;8.11;37.1;23.11;cash;Direct;1.0
T33011649;2026-05-27T18:38:00+03:00;DR-1049;VH-004;Centre;North;8.42;28.0;20.92;wallet;RideGo;1.0
T33011650;2026-02-18T02:16:00+03:00;DR-1030;VH-020;Suburbs;North;12.7;45.8;37.0;Card;RideGo;1.2
T33011651;2026-02-03T07:02:00+03:00;DR-1013;VH-001;Port;Port;2.49;11.2;16.92;Card;Direct;1.8
T33011652;2026-05-11T03:46:00+03:00;DR-1053;VH-017;North;North;3.04;12.5;15.6;CASH;CityHail;1.5
T33011653;2026-01-28T12:42:00+03:00;DR-1051;VH-004;East;Port;6.22;29.0;33.61;cash;RideGo;1.8
T33011654;2026-05-23T01:59:00+03:00;DR-1027;VH-027;Port;West;13.1;48.6;48.1;Card;RideGo;1.5
T33011655;2026-05-06T19:02:00+03:00;DR-1064;VH-028;East;East;5.66;19.6;15.4;Card;CityHail;1.0
T33011656;2026-06-05T15:53:00+03:00;DR-1002;VH-009;West;Port;8.3;27.9;24.91;card;RideGo;1.2
T33011657;2026-04-11T21:24:00+03:00;DR-1023;VH-020;Port;North;4.53;20.4;14.32;Card;Direct;1.0
T33011658;2026-06-02T18:42:00+03:00;DR-1064;VH-008;West;East;14.92;56.5;43.66;card;RideGo;1.2
T33011659;2026-02-21T12:44:00+03:00;DR-9659;VH-032;Port;Port;14.16;42.4;31.56;CASH;Direct;1.0
T33011660;2026-03-08T14:59:00+03:00;DR-1039;VH-013;Port;Airport;3.95;17.7;12.9;card;RideGo;1.0
T33011661;2026-02-02T18:01:00+03:00;DR-1054;VH-002;West;Centre;15.98;54.7;44.51;cash;RideGo;1.2
T33011662;2026-02-28T12:22:00+03:00;DR-1028;VH-029;Suburbs;Suburbs;2.5;17.4;11.15;Card;CityHail;1.0
T33011663;2026-05-17T03:32:00+03:00;DR-1039;VH-035;Suburbs;Centre;8.2;31.8;26.08;CASH;CityHail;1.2
T33011664;2026-06-28T02:44:00+03:00;DR-1022;VH-017;West;West;4.29;13.8;14.64;CASH;CityHail;1.2
T33011665;2026-02-25T12:25:00+03:00;DR-1014;VH-005;East;Airport;2.66;18.0;11.5;cash;Direct;1.0
T33011666;2026-02-10T00:32:00+03:00;DR-1012;VH-005;West;North;3.63;19.7;13.09;card;Direct;1.0
T33011667;2026-06-11T09:15:00+03:00;DR-1048;VH-002;Port;East;22.43;97.6;67.82;CASH;RideGo;1.2
T33011668;2026-04-18T23:49:00+03:00;DR-1045;VH-019;Centre;East;6.2;29.8;18.87;wallet;RideGo;1.0
T33011669;2026-03-14T06:29:00+03:00;DR-1018;VH-018;North;Centre;9.69;33.7;23.98;CASH;RideGo;1.0
T33011670;2026-06-28T12:30:00+03:00;DR-1011;VH-014;West;Port;9.11;39.8;45.04;CASH;RideGo;1.8
T33011671;2026-05-14T06:19:00+03:00;DR-1060;VH-010;Port;West;15.89;70.6;49.73;wallet;CityHail;1.2
T33011672;2026-06-13T14:58:00+03:00;DR-1025;VH-034;North;Centre;4.94;19.2;14.46;Card;RideGo;1.0
T33011673;2026-05-21T18:57:00+03:00;DR-1009;VH-038;Port;Port;3.71;15.9;14.54;wallet;RideGo;1.2
T33011674;2026-01-05T12:18:00+03:00;DR-1011;VH-035;West;North;4.42;23.6;15.09;Card;CityHail;1.0
T33011675;2026-02-19T20:01:00+03:00;DR-1021;VH-017;North;West;10.36;33.8;24.78;card;Direct;1.0
T33011676;2026-06-03T01:59:00+03:00;DR-1065;VH-003;Airport;Suburbs;3.39;13.7;11.13;Card;RideGo;1.0
T33011677;2026-06-21T20:10:00+03:00;DR-1009;VH-017;West;North;1.41;7.5;7.12;CASH;CityHail;1.0
T33011678;2026-01-31T11:52:00+03:00;DR-1005;VH-008;North;West;10.86;47.7;43.86;card;Direct;1.5
T33011679;2026-03-17T03:44:00+03:00;DR-1005;VH-028;North;-;3.39;11.8;15.9;card;CityHail;1.5
T33011680;2026-02-08T01:24:00+03:00;DR-1039;VH-005;East;North;2.99;18.2;11.93;cash;RideGo;1.0
T33011681;2026-04-16T13:12:00+03:00;DR-1038;VH-040;Suburbs;East;8.65;23.2;19.84;cash;CityHail;1.0
T33011682;2026-02-18T18:26:00+03:00;DR-1052;VH-022;East;Centre;4.78;20.5;14.64;CASH;CityHail;1.0
T33011683;2026-03-25T01:22:00+03:00;DR-1030;VH-020;North;Port;2.39;16.6;19.44;cash;CityHail;1.8
T33011684;2026-06-16T08:45:00+03:00;DR-1053;VH-025;Centre;North;10.12;32.4;36.16;card;RideGo;1.5
T33011685;2026-03-18T00:08:00+03:00;DR-1008;VH-016;West;Airport;4.18;24.6;15.1;Card;CityHail;1.0
T33011686;2026-04-30T19:22:00+03:00;DR-1043;VH-020;West;Centre;8.6;26.4;24.82;cash;RideGo;1.2
T33011687;2026-01-29T08:52:00+03:00;DR-1019;VH-017;Suburbs;West;8.47;26.3;20.5;card;RideGo;1.0
T33011688;2026-03-18T19:52:00+03:00;DR-1009;VH-013;North;West;12.77;46.3;31.05;cash;Direct;1.0
T33011689;2026-06-26T06:03:00+03:00;DR-1063;VH-021;North;North;5.09;17.8;14.24;CASH;Direct;1.0
T33011690;2026-04-01T02:09:00+03:00;DR-1060;VH-037;Suburbs;West;5.2;21.5;27.72;Card;RideGo;1.8
T33011691;2026-05-05T20:39:00+03:00;DR-1015;VH-014;Centre;East;6.27;28.2;18.51;CASH;RideGo;1.0
T33011692;2026-05-10T01:31:00+03:00;DR-1013;VH-027;East;Centre;2.04;8.7;8.18;CASH;RideGo;1.0
T33011693;2026-02-20T07:02:00+03:00;DR-1055;VH-022;Airport;North;4.23;15.2;12.52;card;Direct;1.0
T33011694;2026-06-25T12:19:00+03:00;DR-1035;VH-003;Port;East;5.63;23.2;19.64;CASH;CityHail;1.2
T33011695;2026-03-28T14:19:00+03:00;DR-1028;VH-039;Airport;Port;17.94;64.1;41.98;card;RideGo;1.0
T33011696;2026-05-17T21:19:00+03:00;DR-1015;VH-038;North;West;8.1;32.5;39.28;card;CityHail;1.8
T33011697;2026-03-23T12:01:00+03:00;DR-1012;VH-036;East;Airport;1.37;8.0;8.66;card;RideGo;1.2
T33011698;2026-03-15T11:24:00+03:00;DR-1064;VH-017;Port;North;3.72;17.8;12.66;cash;RideGo;1.0
T33011699;2026-02-12T11:20:00+03:00;DR-1009;VH-025;Airport;Port;6.86;23.0;21.28;cash;Direct;1.2
T33011700;2026-02-16T15:55:00+03:00;DR-1024;VH-021;Airport;West;1.82;7.7;7.65;CASH;CityHail;1.0
T33011701;2026-05-07T18:18:00+03:00;DR-1010;VH-042;Suburbs;-;2.52;10.6;16.69;wallet;RideGo;1.8
T33011702;2026-05-06T22:30:00+03:00;DR-1015;VH-002;Port;East;3.18;14.4;19.96;Card;CityHail;1.8
T33011703;2026-04-13T19:50:00+03:00;DR-1024;VH-030;Airport;East;4.63;22.9;15.14;wallet;CityHail;1.0
T33011704;2026-04-19T01:46:00+03:00;DR-1063;VH-016;Port;Port;2.83;13.2;12.42;CASH;RideGo;1.2
T33011705;2026-06-24T16:49:00+03:00;DR-1044;VH-003;North;Port;8.11;39.7;28.61;Card;RideGo;1.2
T33011706;2026-02-06T19:37:00+03:00;DR-1048;VH-006;Suburbs;Port;4.28;15.5;15.19;Card;CityHail;1.2
T33011707;2026-04-24T18:30:00+03:00;DR-1065;VH-015;Suburbs;Centre;4.25;18.2;24.08;card;Direct;1.8
T33011708;2026-03-10T04:46:00+03:00;DR-1051;VH-031;Centre;Port;3.14;13.5;10.79;wallet;RideGo;1.0
T33011709;2026-02-23T15:19:00+03:00;DR-1007;VH-023;Airport;Suburbs;10.93;32.4;45.07;Card;CityHail;1.8
T33011710;2026-03-25T11:57:00+03:00;DR-1055;VH-037;Port;North;2.37;10.2;8.98;card;CityHail;1.0
T33011711;2026-01-14T18:22:00+03:00;DR-1004;VH-005;Port;Airport;6.93;37.2;21.79;Card;CityHail;1.0
T33011712;2026-02-11T21:20:00+03:00;DR-1064;VH-005;East;Centre;2.09;9.2;12.57;Card;RideGo;1.5
T33011713;2026-03-29T05:21:00+03:00;DR-1003;VH-015;Airport;East;4.5;20.9;25.97;wallet;RideGo;1.8
T33011714;2026-01-11T13:30:00+03:00;DR-1003;VH-022;North;East;6.48;17.7;18.97;wallet;RideGo;1.2
T33011715;2026-03-31T21:12:00+03:00;DR-1002;VH-020;Airport;Airport;2.01;12.6;9.24;cash;RideGo;1.0
T33011716;2026-01-30T16:14:00+03:00;DR-1022;VH-015;Airport;East;1.99;12.8;16.69;wallet;CityHail;1.8
T33011717;2026-03-08T00:21:00+03:00;DR-1064;VH-036;Centre;Suburbs;9.62;44.1;40.21;cash;RideGo;1.5
T33011718;2026-03-27T22:48:00+03:00;DR-1045;VH-006;Port;Airport;4.07;22.5;14.38;cash;CityHail;1.0
T33011719;2026-05-24T21:36:00+03:00;DR-1034;VH-031;East;West;8.97;31.9;22.65;card;Direct;1.0
T33011720;2026-06-25T05:30:00+03:00;DR-1050;VH-020;North;Centre;3.9;19.2;13.26;CASH;CityHail;1.0
