trip_id,trip_datetime,driver_id,vehicle_id,pickup_zone,dropoff_zone,distance_km,duration_min,fare_eur,payment
T11012375,2025-06-15 06:03:00,DR-1016,VH-004,Port,North,9.64,43.4,"26,64",CASH
T11012376,2025-06-25 08:36:00,DR-1037,VH-002,Suburbs,North,7.27,32.4,"20,83",card
T11012377,2025-05-13 03:33:00,DR-1059,VH-014,Airport,East,9.78,35.3,"24,53",card
T11012378,2025-03-30 15:40:00,DR-1017,VH-025,Port,Port,2.36,10.2,"8,97",card
T11012379,2025-03-01 11:25:00,DR-1001,VH-015,Airport,Centre,15.18,60.3,"37,74",cash
T11012380,2025-03-18 13:00:00,DR-1022,VH-026,North,Centre,5.01,17.2,"13,98",Card
T11012381,2025-04-23 22:18:00,DR-1001,VH-017,Centre,Suburbs,3.19,17.8,"12,05",card
T11012382,2025-06-06 13:01:00,DR-1037,VH-022,North,North,13.97,59.4,"36,10",CASH
T11012383,2025-05-14 11:30:00,DR-1031,VH-031,Centre,Airport,4.65,15.4,"13,06",CASH
T11012384,2025-02-12 01:16:00,DR-1029,VH-014,Centre,Suburbs,6.09,22.8,"16,79",card
T11012385,2025-03-13 19:54:00,DR-1006,VH-037,Centre,Suburbs,10.83,32.7,"25,01",cash
T11012386,2025-06-02 15:48:00,DR-1061,VH-040,West,West,2.39,13.1,"9,82",cash
T11012387,2025-06-26 23:41:00,DR-1016,VH-033,Airport,Suburbs,4.32,20.5,"14,11",wallet
T11012388,2025-04-08 14:28:00,DR-1037,VH-042,Centre,Airport,3.24,14.7,"11,24",wallet
T11012389,2025-02-03 16:54:00,DR-1047,VH-018,Port,North,4.15,23.4,"14,72",wallet
T11012390,2025-02-04 14:55:00,DR-1021,VH-031,North,West,3.2,12.8,"10,66",wallet
T11012391,2025-03-24 10:07:00,DR-1062,VH-042,Airport,North,9.92,32.7,"23,96",wallet
T11012392,2025-02-09 04:08:00,DR-1015,VH-007,North,West,1.96,11.1,"8,76",Card
T11012393,2025-03-17 01:35:00,DR-1067,VH-010,Port,Centre,7.17,23.0,"18,09",card
T11012394,2025-04-05 09:32:00,DR-1008,VH-037,Centre,Port,3.85,11.7,"11,10",card
T11012395,2025-04-23 19:20:00,DR-1060,VH-021,Suburbs,Suburbs,5.33,16.7,"14,21",wallet
T11012396,2025-05-30 11:20:00,DR-1055,VH-036,Suburbs,North,4.88,19.4,"14,44",Card
T11012397,2025-06-23 16:57:00,DR-1042,VH-026,East,Suburbs,2.88,11.0,"9,79",Card
T11012398,2025-01-14 15:02:00,DR-1020,VH-042,Suburbs,Centre,3.44,11.9,"10,69",card
T11012399,2025-06-30 00:55:00,DR-1024,VH-021,Suburbs,Suburbs,6.08,27.1,"17,98",cash
T11012400,2025-06-22 08:05:00,DR-1014,VH-019,Centre,North,15.18,63.5,"38,64",Card
T11012401,2025-01-30 05:21:00,DR-1056,VH-019,Airport,Airport,2.78,10.9,"9,65",Card
T11012402,2025-04-25 21:22:00,DR-1011,VH-035,Airport,Airport,3.26,18.7,"12,38",wallet
T11012403,2025-04-10 12:29:00,DR-1019,VH-008,North,West,6.57,25.8,"18,18",card
T11012404,2025-02-13 13:43:00,DR-1050,VH-026,East,North,3.42,17.4,"12,20",card
T11012405,2025-06-24 01:03:00,DR-1023,VH-033,East,West,4.32,15.2,"12,62",cash
T11012406,2025-05-19 21:59:00,DR-1047,VH-002,Centre,West,2.24,9.2,"8,55",Card
T11012407,2025-03-11 10:21:00,DR-1012,VH-019,Port,East,4.36,19.2,"13,79",CASH
T11012408,2025-06-10 02:09:00,DR-1056,VH-020,North,Port,14.3,68.4,"39,00",Card
T11012409,2025-04-15 20:30:00,DR-1050,VH-042,Suburbs,Airport,5.26,18.0,"14,49",card
T11012410,2025-02-12 13:14:00,DR-1003,VH-032,North,East,2.28,9.1,"8,57",wallet
T11012411,2025-05-01 20:26:00,DR-1034,VH-016,Suburbs,East,5.96,18.1,"15,32",cash
T11012412,2025-02-15 07:52:00,DR-1020,VH-002,North,Centre,1.93,14.2,"9,60",card
T11012413,2025-04-22 17:49:00,DR-1048,VH-003,Centre,West,6.72,26.1,"18,44",Card
T11012414,2025-02-02 01:29:00,DR-1020,VH-026,West,Port,2.28,10.8,"9,05",cash
T11012415,2025-03-12 13:45:00,DR-1009,VH-022,Centre,Port,3.14,13.7,"10,85",wallet
T11012416,2025-04-10 11:48:00,DR-1056,VH-032,Suburbs,Suburbs,7.39,30.1,"20,33",cash
T11012417,2025-04-02 22:57:00,DR-1007,VH-031,North,Port,6.38,18.5,"15,92",cash
T11012418,2025-01-09 15:01:00,DR-1043,VH-026,East,Airport,1.57,6.7,"7,08",CASH
T11012419,2025-04-19 18:21:00,DR-1010,VH-003,Centre,Port,2.74,14.9,"10,72",card
T11012420,2025-01-16 10:43:00,DR-1057,VH-022,Suburbs,East,2.86,14.1,"10,64",CASH
T11012421,2025-04-29 17:11:00,DR-1055,VH-016,Centre,Centre,2.79,12.5,"10,11",cash
T11012422,2025-01-15 17:18:00,DR-1029,VH-024,Port,East,3.66,20.9,"13,46",wallet
T11012423,2025-06-09 02:01:00,DR-1051,VH-011,West,Port,6.32,25.0,"17,67",card
T11012424,2025-05-20 03:55:00,DR-1059,VH-029,Suburbs,Suburbs,6.51,23.5,"17,47",card
T11012425,2025-03-02 15:16:00,DR-1042,VH-005,Suburbs,Suburbs,11.93,53.9,"32,21",Card
T11012426,2025-05-01 19:57:00,DR-1062,VH-004,Airport,Suburbs,3.8,14.9,"11,94",Card
T11012427,2025-02-17 06:45:00,DR-1021,VH-022,Airport,East,13.64,38.5,"29,87",Card
T11012428,2025-01-27 06:37:00,DR-1021,VH-042,East,West,15.9,43.5,"33,86",CASH
T11012429,2025-01-04 02:27:00,DR-1012,VH-032,East,Port,4.94,24.5,"15,94",card
T11012430,2025-03-12 03:58:00,DR-1062,VH-004,Port,East,5.66,25.9,"17,16",CASH
T11012431,2025-03-20 11:47:00,DR-1020,VH-037,Suburbs,Airport,3.19,16.1,"11,58",card
T11012432,2025-03-23 20:52:00,DR-1053,VH-019,East,Suburbs,6.22,27.4,"18,23",CASH
T11012433,2025-01-28 19:57:00,DR-1028,VH-019,Centre,North,3.72,14.8,"11,82",Card
T11012434,2025-02-03 03:00:00,DR-1014,VH-033,West,West,11.13,51.4,"30,59",cash
T11012435,2025-05-15 04:47:00,DR-1055,VH-029,North,Centre,4.37,21.1,"14,33",Card
T11012436,2025-04-08 03:05:00,DR-1016,VH-026,East,Port,2.24,9.5,"8,64",cash
T11012437,2025-02-04 15:23:00,DR-1037,VH-021,East,Port,5.48,28.1,"17,57",CASH
T11012438,2025-02-07 09:42:00,DR-1004,VH-001,Centre,Port,5.73,24.6,"16,88",cash
T11012439,2025-05-23 22:30:00,DR-1018,VH-041,North,Suburbs,4.72,17.7,"13,78",wallet
T11012440,2025-02-01 17:16:00,DR-1022,VH-021,East,Airport,7.02,24.3,"18,28",card
T11012441,2025-01-28 10:25:00,DR-1055,VH-024,West,Centre,6.21,24.3,"17,35",cash
T11012442,2025-04-27 11:01:00,DR-1024,VH-041,Airport,Suburbs,3.15,12.1,"10,41",CASH
T11012443,2025-03-13 10:46:00,DR-1022,VH-024,Port,Port,9.19,45.1,"26,60",Card
T11012444,2025-05-08 07:04:00,DR-1030,VH-027,Centre,,9.46,43.2,"26,38",card
T11012445,2025-03-24 01:42:00,DR-1002,VH-032,East,North,7.79,31.6,"21,21",CASH
T11012446,2025-03-25 20:31:00,DR-1022,VH-017,Suburbs,Port,7.65,23.2,"18,69",wallet
T11012447,2025-06-19 02:16:00,DR-1065,VH-038,East,Airport,15.08,55.2,"36,20",card
T11012448,2025-03-19 07:16:00,DR-1054,VH-002,Suburbs,East,7.23,34.3,"21,32",card
T11012449,2025-01-09 15:52:00,DR-1006,VH-033,North,Centre,2.82,11.6,"9,89",wallet
T11012450,2025-04-09 09:41:00,DR-1025,VH-042,Suburbs,West,2.36,16.3,"10,68",Card
T11012451,2025-04-14 08:52:00,DR-1067,VH-031,Airport,West,10.36,49.0,"29,03",Card
T11012452,2025-01-27 08:01:00,DR-1015,VH-006,Centre,West,7.73,22.5,"18,59",Card
T11012453,2025-06-12 10:49:00,DR-1022,VH-028,Centre,Centre,8.06,39.6,"23,76",CASH
T11012454,2025-05-06 19:00:00,DR-1017,VH-012,Centre,East,17.99,69.8,"43,63",cash
T11012455,2025-03-16 04:53:00,DR-1039,VH-041,West,Port,2.77,12.5,"10,09",Card
T11012456,2025-05-05 11:25:00,DR-1037,VH-001,Airport,East,8.53,39.3,"24,21",CASH
T11012457,2025-01-18 22:06:00,DR-1020,VH-036,East,Airport,11.77,54.7,"32,25",cash
T11012458,2025-04-21 19:10:00,DR-1007,VH-022,Airport,North,5.05,21.4,"15,20",CASH
T11012459,2025-04-07 07:22:00,DR-1048,VH-039,North,Centre,1.39,7.7,"7,15",card
T11012460,2025-06-08 09:11:00,DR-1049,VH-005,West,Airport,7.31,28.3,"19,73",cash
T11012461,2025-05-29 07:00:00,DR-1055,VH-039,North,Port,7.5,29.1,"20,17",CASH
T11012462,2025-05-19 15:36:00,DR-1016,VH-026,East,Port,6.12,22.3,"16,68",Card
T11012463,2025-01-12 04:53:00,DR-1059,VH-041,Suburbs,Centre,9.95,47.4,"28,11",CASH
T11012464,2025-06-04 05:42:00,DR-1017,VH-041,Centre,Port,6.88,24.1,"18,06",wallet
T11012465,2025-06-20 15:03:00,DR-1061,VH-021,North,West,14.02,50.7,"33,72",CASH
T11012466,2025-06-02 05:24:00,DR-1014,VH-005,North,Suburbs,2.52,14.5,"10,36",cash
T11012467,2025-03-13 01:13:00,DR-1059,VH-033,Airport,Port,12.95,54.3,"33,50",CASH
T11012468,2025-04-08 03:34:00,DR-1047,VH-038,East,West,8.4,35.0,"22,86",cash
T11012469,2025-04-29 05:16:00,DR-1039,VH-030,Airport,West,5.27,24.0,"16,18",Card
T11012470,2025-05-24 06:05:00,DR-1038,VH-032,Port,Suburbs,6.18,19.8,"16,05",wallet
T11012471,2025-04-24 06:02:00,DR-1018,VH-001,Suburbs,West,8.66,40.2,"24,62",Card
T11012472,2025-01-03 14:51:00,DR-1038,VH-009,Centre,West,9.01,29.6,"22,05",Card
T11012473,2025-01-10 07:50:00,DR-1032,VH-038,West,Suburbs,5.28,19.9,"15,04",card
T11012474,2025-05-30 09:18:00,DR-1001,VH-034,North,Port,1.74,5.5,"6,94",card
T11012475,2025-04-09 11:17:00,DR-1049,VH-013,West,Port,1.45,7.3,"7,11",cash
T11012476,2025-02-16 11:26:00,DR-1054,VH-035,North,Centre,5.36,15.7,"13,96",card
T11012477,2025-03-04 12:19:00,DR-1066,VH-020,West,Centre,22.31,85.9,"53,11",Card
T11012478,2025-06-05 04:24:00,DR-1047,VH-032,North,Centre,7.11,23.1,"18,04",cash
T11012479,2025-02-03 13:42:00,DR-1006,VH-003,West,North,7.61,29.4,"20,38",CASH
T11012480,2025-03-21 17:16:00,DR-1013,VH-028,East,Centre,2.03,7.6,"7,86",wallet
T11012481,2025-05-21 01:30:00,DR-1008,VH-010,Centre,East,8.73,34.6,"23,13",cash
T11012482,2025-02-17 00:29:00,DR-1041,VH-005,Suburbs,Port,4.42,15.8,"12,91",cash
T11012483,2025-05-11 16:30:00,DR-1058,VH-004,West,North,9.71,45.0,"27,17",card
T11012484,2025-06-04 07:13:00,DR-1022,VH-033,Centre,West,7.94,30.3,"21,02",wallet
T11012485,2025-03-29 06:09:00,DR-1048,VH-037,Suburbs,West,8.98,38.5,"24,51",Card
T11012486,2025-04-02 18:16:00,DR-1001,VH-029,North,East,2.79,13.7,"10,44",card
T11012487,2025-03-26 04:40:00,DR-1032,VH-034,West,Port,3.34,17.2,"12,06",Card
T11012488,2025-04-06 02:14:00,DR-1036,VH-021,Port,West,6.03,28.3,"18,26",card
T11012489,2025-06-05 09:34:00,DR-1008,VH-033,Centre,Port,1.98,10.5,"8,62",CASH
T11012490,2025-04-18 15:48:00,DR-1053,VH-011,East,Centre,3.6,14.6,"11,63",wallet
T11012491,2025-03-18 21:31:00,DR-1043,VH-004,East,Suburbs,9.17,27.5,"21,65",card
T11012492,2025-06-22 15:35:00,DR-1015,VH-033,West,North,7.99,37.5,"23,09",card
T11012493,2025-05-20 23:49:00,DR-1050,VH-041,Suburbs,Centre,10.11,37.2,"25,44",CASH
T11012494,2025-05-24 13:08:00,DR-1063,VH-006,Port,Airport,3.49,13.5,"11,19",card
T11012495,2025-04-10 20:53:00,DR-1010,VH-026,Suburbs,Centre,6.27,28.1,"18,48",Card
T11012496,2025-05-03 03:03:00,DR-1024,VH-001,Suburbs,Centre,5.82,28.6,"18,10",Card
T11012497,2025-03-16 23:16:00,DR-1049,VH-038,East,Port,1.69,9.7,"8,06",CASH
T11012498,2025-05-09 03:27:00,DR-1003,VH-041,West,Suburbs,25.3,109.7,"63,21",wallet
T11012499,2025-02-12 03:32:00,DR-1049,VH-015,Airport,West,13.62,60.3,"35,95",wallet
T11012500,2025-01-04 02:37:00,DR-1061,VH-031,Centre,Port,9.15,37.9,"24,53",cash
T11012501,2025-05-30 19:18:00,DR-1060,VH-019,Airport,North,1.96,12.3,"9,10",card
T11012502,2025-05-01 18:23:00,DR-1064,VH-021,Centre,Suburbs,4.55,19.2,"14,01",card
T11012503,2025-01-12 09:27:00,DR-1052,VH-016,North,North,0.0,15.1,"12,39",Card
T11012504,2025-03-04 02:28:00,DR-1003,VH-009,Suburbs,Suburbs,4.72,23.6,"15,44",cash
T11012505,2025-01-04 02:09:00,DR-1012,VH-017,Airport,Port,1.53,10.8,"8,18",card
T11012506,2025-02-13 10:20:00,DR-1041,VH-002,Port,West,4.15,12.1,"11,56",CASH
T11012507,2025-02-15 08:45:00,DR-1031,VH-036,Suburbs,North,11.15,51.8,"30,73",cash
T11012508,2025-05-15 02:26:00,DR-1058,VH-018,Airport,East,10.07,31.8,"23,88",wallet
T11012509,2025-06-13 06:18:00,DR-1010,VH-014,Port,Port,14.55,49.0,"33,85",card
T11012510,2025-05-28 05:33:00,DR-1036,VH-026,North,Airport,4.83,19.2,"14,33",cash
T11012511,2025-03-06 13:09:00,DR-1033,VH-001,Port,East,15.99,57.9,"38,00",card
T11012512,2025-04-10 13:32:00,DR-1018,VH-002,West,North,6.04,29.2,"18,52",card
T11012513,2025-04-18 03:31:00,DR-1041,VH-010,East,Centre,4.28,19.9,"13,89",cash
T11012514,2025-04-22 04:27:00,DR-1045,VH-024,Airport,Suburbs,3.1,15.9,"11,42",Card
T11012515,2025-06-15 23:54:00,DR-1042,VH-009,Airport,West,2.57,10.2,"9,21",wallet
T11012516,2025-01-18 23:10:00,DR-1049,VH-028,West,Airport,2.98,18.2,"11,92",wallet
T11012517,2025-03-15 06:12:00,DR-1068,VH-042,East,West,4.24,16.4,"12,87",CASH
T11012518,2025-05-07 12:07:00,DR-1014,VH-031,Centre,East,3.37,11.9,"10,61",wallet
T11012519,2025-06-06 13:55:00,DR-1043,VH-020,West,Centre,7.94,31.6,"21,38",wallet
T11012520,2025-01-20 22:05:00,DR-1039,VH-014,Port,Airport,7.18,21.8,"17,76",card
T11012521,2025-02-24 09:30:00,DR-1059,VH-038,West,East,14.06,40.5,"30,91",Card
T11012522,2025-03-22 04:53:00,DR-1042,VH-020,East,North,5.71,21.7,"16,04",Card
T11012523,2025-06-13 21:20:00,DR-1052,VH-037,Port,East,1.65,7.5,"7,40",wallet
T11012524,2025-06-15 07:48:00,DR-1047,VH-005,Centre,West,8.86,39.8,"24,73",CASH
T11012525,2025-01-05 04:54:00,DR-1049,VH-038,Centre,Airport,5.76,21.1,"15,93",CASH
T11012526,2025-04-15 16:51:00,DR-1041,VH-027,Port,Port,1.65,12.4,"8,77",card
T11012527,2025-06-02 12:11:00,DR-1002,VH-029,Airport,Port,2.68,12.3,"9,93",CASH
T11012528,2025-06-06 02:56:00,DR-1013,VH-026,North,Suburbs,10.47,30.3,"23,92",CASH
T11012529,2025-06-11 15:03:00,DR-1052,VH-018,Suburbs,Centre,18.11,74.9,"45,20",cash
T11012530,2025-05-11 07:00:00,DR-1019,VH-007,Port,Centre,4.61,17.4,"13,57",cash
T11012531,2025-04-04 16:40:00,DR-1052,VH-036,Airport,Centre,3.48,15.0,"11,60",CASH
T11012532,2025-01-21 08:13:00,DR-1046,VH-001,North,West,8.2,33.7,"22,27",cash
T11012533,2025-04-23 11:06:00,DR-1009,VH-030,West,West,3.72,11.9,"11,01",wallet
T11012534,2025-04-30 08:19:00,DR-1005,VH-025,Port,Port,10.13,51.2,"29,39",Card
T11012535,2025-02-16 20:35:00,DR-1040,VH-039,Port,East,3.39,13.2,"10,99",CASH
T11012536,2025-06-27 06:11:00,DR-1054,VH-002,Centre,Airport,5.12,25.9,"16,54",cash
T11012537,2025-05-08 09:36:00,DR-1045,VH-039,Airport,Suburbs,3.95,15.0,"12,14",cash
T11012538,2025-02-23 05:32:00,DR-1041,VH-042,West,West,5.53,19.3,"15,16",CASH
T11012539,2025-06-17 01:30:00,DR-1066,VH-042,North,North,1.16,5.8,"6,36",cash
T11012540,2025-04-03 06:46:00,DR-1065,VH-024,Port,Suburbs,5.04,18.9,"14,49",Card
T11012541,2025-06-15 14:16:00,DR-1009,VH-027,Port,West,3.49,13.6,"11,22",CASH
T11012542,2025-05-17 17:30:00,DR-1063,VH-019,North,East,9.97,28.7,"22,90",card
T11012543,2025-05-16 04:36:00,DR-1044,VH-036,Airport,,0.87,5.3,"5,88",card
T11012544,2025-03-20 22:53:00,DR-1007,VH-035,Centre,East,8.82,32.1,"22,53",Card
T11012545,2025-06-20 21:28:00,DR-1019,VH-030,Port,East,6.67,25.9,"18,32",wallet
T11012546,2025-06-09 03:05:00,DR-1002,VH-041,Airport,Suburbs,5.06,23.5,"15,80",cash
T11012547,2025-06-13 16:00:00,DR-1028,VH-011,Airport,East,2.91,15.2,"11,00",wallet
T11012548,2025-06-26 19:38:00,DR-1056,VH-033,Port,East,5.27,18.0,"14,50",wallet
T11012549,2025-04-12 16:03:00,DR-1067,VH-011,North,Centre,3.15,18.6,"12,23",Card
T11012550,2025-05-28 18:38:00,DR-1011,VH-030,East,West,5.71,21.2,"15,90",CASH
T11012551,2025-03-24 00:21:00,DR-1019,VH-019,North,Airport,2.85,10.5,"9,62",cash
T11012552,2025-04-01 14:54:00,DR-1004,VH-038,East,Suburbs,6.79,22.6,"17,54",CASH
T11012553,2025-04-06 19:28:00,DR-1049,VH-033,West,North,1.14,9.3,"7,32",cash
T11012554,2025-02-01 19:54:00,DR-1062,VH-004,Centre,Port,2.83,12.2,"10,07",cash
T11012555,2025-02-25 10:16:00,DR-1045,VH-003,Port,North,1.85,12.1,"8,92",cash
T11012556,2025-01-10 19:48:00,DR-1014,VH-011,Port,North,3.19,14.1,"11,02",card
T11012557,2025-06-28 19:05:00,DR-1015,VH-012,Port,East,2.37,14.1,"10,07",CASH
T11012558,2025-02-05 16:46:00,DR-1058,VH-004,North,Airport,12.18,47.4,"30,68",wallet
T11012559,2025-01-25 15:00:00,DR-1007,VH-039,Suburbs,Centre,10.24,48.4,"28,73",cash
T11012560,2025-06-01 17:48:00,DR-1038,VH-018,North,Suburbs,3.15,13.9,"10,91",CASH
T11012561,2025-06-09 19:47:00,DR-1020,VH-020,Centre,Port,2.24,11.8,"9,28",card
T11012562,2025-03-04 10:26:00,DR-1021,VH-037,Suburbs,Centre,3.64,14.9,"11,76",card
T11012563,2025-04-07 07:15:00,DR-1045,VH-002,East,West,4.7,19.2,"14,18",Card
T11012564,2025-06-12 06:15:00,DR-1062,VH-025,Port,North,13.47,57.9,"35,10",CASH
T11012565,2025-05-17 07:25:00,DR-1017,VH-018,East,Suburbs,5.51,24.8,"16,68",card
T11012566,2025-03-27 00:32:00,DR-1017,VH-004,Airport,Suburbs,11.44,37.6,"27,08",Card
T11012567,2025-01-02 01:53:00,DR-1036,VH-026,North,West,2.04,12.1,"9,13",Card
T11012568,2025-03-28 17:01:00,DR-1051,VH-028,Port,North,7.96,33.3,"21,88",cash
T11012569,2025-06-17 14:09:00,DR-1017,VH-039,North,North,9.07,41.7,"25,51",cash
T11012570,2025-01-07 10:52:00,DR-1058,VH-007,Suburbs,North,6.82,21.5,"17,26",cash
T11012571,2025-06-24 01:20:00,DR-1028,VH-013,North,East,14.56,44.8,"32,69",Card
T11012572,2025-04-06 16:08:00,DR-1034,VH-024,West,Airport,6.69,24.7,"18,01",wallet
T11012573,2025-04-11 20:09:00,DR-1038,VH-034,Port,West,2.17,10.3,"8,78",Card
T11012574,2025-02-02 12:18:00,DR-1051,VH-038,Centre,Suburbs,8.1,32.2,"21,73",Card
T11012575,2025-06-10 12:34:00,DR-1036,VH-013,East,Airport,1.54,8.7,"7,61",CASH
T11012576,2025-05-13 21:57:00,DR-1055,VH-018,Port,Suburbs,12.31,38.6,"28,36",cash
T11012577,2025-01-20 22:28:00,DR-1037,VH-036,Centre,East,4.82,14.4,"12,98",cash
T11012578,2025-02-14 10:55:00,DR-1003,VH-024,Suburbs,Suburbs,3.89,14.8,"12,02",cash
T11012579,2025-01-31 09:43:00,DR-1053,VH-005,Port,Suburbs,14.28,49.4,"33,65",card
T11012580,2025-04-05 03:56:00,DR-1066,VH-021,East,North,4.87,15.8,"13,42",card
T11012581,2025-01-15 21:17:00,DR-1068,VH-004,West,Centre,8.59,34.4,"22,91",card
T11012582,2025-06-02 10:57:00,DR-1044,VH-032,Port,West,13.49,52.7,"33,67",card
T11012583,2025-04-26 03:43:00,DR-1027,VH-006,Airport,East,18.3,58.9,"40,94",CASH
T11012584,2025-03-27 06:37:00,DR-1009,VH-011,Centre,East,6.93,31.7,"20,25",card
T11012585,2025-03-23 10:34:00,DR-1045,VH-031,Airport,Airport,4.9,18.3,"14,16",cash
T11012586,2025-03-15 17:45:00,DR-1028,VH-035,Suburbs,West,2.28,12.7,"9,58",CASH
T11012587,2025-06-21 18:48:00,DR-1052,VH-015,Port,Suburbs,7.93,38.1,"23,19",CASH
T11012588,2025-04-19 21:42:00,DR-1023,VH-002,West,East,12.97,55.2,"33,77",Card
T11012589,2025-05-05 10:38:00,DR-1013,VH-042,Centre,Suburbs,5.38,19.2,"14,96",cash
T11012590,2025-05-30 22:55:00,DR-1003,VH-009,Centre,East,2.69,15.1,"10,72",Card
T11012591,2025-06-22 23:44:00,DR-1037,VH-031,East,Suburbs,12.23,38.9,"28,36",CASH
T11012592,2025-03-21 05:04:00,DR-1015,VH-004,Suburbs,Suburbs,17.05,70.2,"42,66",card
T11012593,2025-06-10 13:21:00,DR-1068,VH-031,Airport,East,2.46,10.5,"9,17",wallet
T11012594,2025-06-09 01:05:00,DR-1050,VH-021,Port,Airport,2.04,12.8,"9,33",card
T11012595,2025-01-05 20:05:00,DR-1039,VH-035,West,Suburbs,4.37,19.8,"13,97",CASH
T11012596,2025-03-17 23:35:00,DR-1035,VH-015,Airport,Centre,3.57,15.4,"11,82",cash
T11012597,2025-04-05 02:08:00,DR-1028,VH-021,Airport,Suburbs,8.59,27.5,"20,98",CASH
T11012598,2025-05-15 07:05:00,DR-1021,VH-028,Centre,Port,3.66,14.4,"11,64",wallet
T11012599,2025-06-09 16:26:00,DR-1057,VH-033,West,East,6.52,20.1,"16,53",cash
T11012600,2025-03-28 14:15:00,DR-1045,VH-035,West,East,1.59,9.1,"7,78",wallet
T11012601,2025-02-19 01:22:00,DR-1014,VH-039,Port,West,1.59,10.4,"8,14",Card
T11012602,2025-03-08 11:06:00,DR-1021,VH-012,West,East,10.48,39.8,"26,60",card
T11012603,2025-02-01 14:56:00,DR-1028,VH-034,Port,Suburbs,4.34,24.2,"15,17",card
T11012604,2025-02-13 17:28:00,DR-1030,VH-005,West,Airport,4.03,17.6,"12,96",cash
T11012605,2025-04-17 02:26:00,DR-1003,VH-006,Centre,Centre,4.54,22.0,"14,78",cash
T11012606,2025-04-06 00:52:00,DR-1019,VH-024,Airport,Suburbs,9.16,43.0,"25,97",card
T11012607,2025-06-04 10:11:00,DR-1005,VH-021,East,Airport,6.88,19.9,"16,88",wallet
T11012608,2025-06-24 00:32:00,DR-1037,VH-003,Airport,North,6.7,32.2,"20,12",card
T11012609,2025-02-06 10:07:00,DR-1036,VH-029,Suburbs,,9.79,40.0,"25,86",CASH
T11012610,2025-02-17 22:34:00,DR-1044,VH-027,Suburbs,North,2.55,13.8,"10,20",card
T11012611,2025-01-03 10:58:00,DR-1046,VH-034,Airport,West,10.48,50.9,"29,70",Card
T11012612,2025-02-12 23:24:00,DR-1004,VH-041,Airport,Suburbs,4.57,18.1,"13,72",CASH
T11012613,2025-06-02 01:51:00,DR-1008,VH-021,Airport,Centre,4.01,16.9,"12,74",wallet
T11012614,2025-06-12 18:23:00,DR-1005,VH-013,West,Suburbs,8.5,28.6,"21,18",CASH
T11012615,2025-03-15 22:58:00,DR-1018,VH-006,Port,Suburbs,1.4,9.1,"7,56",cash
T11012616,2025-04-11 13:15:00,DR-1054,VH-025,North,Port,6.74,31.0,"19,83",Card
T11012617,2025-01-10 08:47:00,DR-1006,VH-019,Centre,East,5.11,23.7,"15,91",Card
T11012618,2025-06-13 18:31:00,DR-1042,VH-024,Airport,Airport,13.35,39.8,"29,90",wallet
T11012619,2025-01-03 07:03:00,DR-1002,VH-003,Centre,Airport,4.34,20.7,"14,19",CASH
T11012620,2025-02-10 13:03:00,DR-1009,VH-017,Port,West,0.68,7.0,"6,14",wallet
T11012621,2025-02-02 04:51:00,DR-1033,VH-040,Airport,Centre,5.84,25.0,"17,12",CASH
T11012622,2025-05-05 19:05:00,DR-1013,VH-002,East,Port,5.08,25.3,"16,33",CASH
T11012623,2025-03-15 14:00:00,DR-1034,VH-022,Centre,Airport,3.0,15.7,"11,25",CASH
T11012624,2025-01-20 17:01:00,DR-1050,VH-009,West,West,12.76,61.4,"35,27",wallet
T11012625,2025-06-24 22:57:00,DR-1029,VH-024,East,Centre,4.86,21.2,"14,92",Card
T11012626,2025-05-08 00:54:00,DR-1018,VH-011,North,West,9.57,46.5,"27,43",wallet
T11012627,2025-02-19 03:07:00,DR-1068,VH-038,Airport,Port,5.02,20.6,"14,94",wallet
T11012628,2025-05-23 17:37:00,DR-1040,VH-017,Airport,Airport,10.26,40.1,"26,43",card
T11012629,2025-04-22 06:49:00,DR-1025,VH-041,Suburbs,West,6.89,27.1,"18,91",CASH
T11012630,2025-06-26 01:29:00,DR-1052,VH-038,Centre,West,7.75,23.1,"18,78",card
T11012631,2025-01-16 15:49:00,DR-1030,VH-011,West,West,9.15,42.7,"25,88",CASH
T11012632,2025-01-17 03:03:00,DR-1044,VH-016,Centre,Port,4.77,26.6,"16,33",cash
T11012633,2025-06-27 01:30:00,DR-1001,VH-040,East,East,3.25,17.2,"11,95",cash
T11012634,2025-06-12 07:18:00,DR-1017,VH-023,Suburbs,North,2.02,9.9,"8,50",CASH
T11012635,2025-02-26 06:59:00,DR-1051,VH-017,Suburbs,Port,3.58,17.0,"12,28",Card
T11012636,2025-05-11 07:51:00,DR-1058,VH-016,West,Suburbs,2.51,12.6,"9,81",cash
T11012637,2025-05-10 07:07:00,DR-1052,VH-040,East,Airport,7.41,28.5,"19,90",card
T11012638,2025-02-24 15:50:00,DR-1020,VH-036,Centre,Suburbs,8.83,44.0,"25,87",cash
T11012639,2025-03-02 07:55:00,DR-1018,VH-006,Airport,Airport,2.41,8.6,"8,58",Card
T11012640,2025-06-28 23:51:00,DR-1060,VH-021,East,Port,5.57,20.0,"15,41",cash
T11012641,2025-02-23 05:55:00,DR-1005,VH-011,Suburbs,North,7.05,24.5,"18,37",Card
T11012642,2025-03-02 05:02:00,DR-1028,VH-009,North,Port,8.19,37.9,"23,43",card
T11012643,2025-01-20 10:49:00,DR-1046,VH-025,North,East,1.97,12.0,"9,03",card
