txn_date,vehicle_id,litres,price_per_litre,total_cost,station,card_ref
19/07/2025,VH-040,"10,27","1,533","€ 15,75",Shell,FC185248
09/06/2026,VH-040,"6,15","1,711","€ 10,52",shell,FC650292
25/01/2025,VH-040,"10,27","1,872","€ 19,22",shell,FC420272
28/06/2025,VH-040,"9,94","1,733","€ 17,23",EKO,FC601140
06/01/2025,VH-040,"10,59","1,782","€ 18,86",eko,FC900072
26/09/2025,VH-040,"10,82","1,635","€ 17,69",BP,FC670708
02/11/2025,VH-040,"18,49","1,693","€ 31,31",Shell,FC956293
08/04/2026,VH-040,"7,48","1,904","€ 14,24",Shell,FC938064
10/03/2026,VH-040,"9,65","1,857","€ 17,91",Shell,FC849013
28/06/2025,VH-040,"9,00","1,878","€ 16,90",Avin,FC867262
10/03/2026,VH-040,"12,64","1,642","€ 20,75",Shell,FC603984
10/01/2025,VH-040,"9,41","1,552","€ 14,60",EKO,FC965024
27/07/2025,VH-040,"11,10","1,601","€ 17,77",EKO,FC367796
28/04/2025,VH-040,"10,20","1,929","€ 19,68",Avin,FC541223
06/11/2025,VH-040,"13,85","1,754","€ 24,30",shell,FC478420
20/05/2026,VH-040,"17,36","1,606","€ 27,87",Shell,FC504501
21/09/2025,VH-040,"10,81","1,772","€ 19,15",BP,FC526192
27/05/2026,VH-040,"10,15","1,698","€ 17,23",EKO,FC623259
30/05/2026,VH-040,"9,96","1,768","€ 17,61",eko,FC303964
17/01/2025,VH-040,"9,68","1,728","€ 16,72",BP,FC291608
06/09/2025,VH-040,"14,65","1,652","€ 24,21",EKO,FC394735
28/04/2026,VH-040,"12,59","1,804","€ 22,72",Shell,FC208022
29/09/2025,VH-040,"16,78","1,763","€ 29,59",BP,FC352909
31/01/2025,VH-040,"11,06","1,676","€ 18,54",BP,FC234681
26/07/2025,VH-040,"6,34","1,892","€ 11,99",eko,FC461353
28/05/2026,VH-040,"6,77","1,927","€ 13,04",BP,FC664614
26/02/2025,VH-040,,"1,618","€ 21,99",eko,FC919399
22/06/2025,VH-040,"10,63","1,726","€ 18,36",EKO,FC988626
28/04/2025,VH-040,"9,79","1,782","€ 17,45",BP,FC529761
21/02/2025,VH-040,"7,61","1,730","€ 13,16",Avin,FC155696
04/02/2025,VH-040,"12,41","1,918","€ 23,81",Avin,FC829945
13/06/2026,VH-040,"8,85","1,591","€ 14,08",Avin,FC504271
29/07/2025,VH-040,"14,28","1,807","€ 25,81",eko,FC826369
30/06/2026,VH-040,"12,98","1,520","€ 19,73",shell,FC131979
09/07/2025,VH-040,"19,38","1,860","€ 36,04",eko,FC673808
23/01/2026,VH-040,"7,42","1,937","€ 14,37",BP,FC658473
10/03/2025,VH-040,"9,44","1,697","€ 16,02",shell,FC898307
03/07/2025,VH-040,"13,41","1,835","€ 24,61",BP,FC248434
09/05/2026,VH-040,"8,52","1,727","€ 14,71",Shell,FC179354
08/04/2026,VH-040,"12,85","1,670","€ 21,46",EKO,FC656026
26/06/2025,VH-040,"14,50","1,853","€ 26,87",EKO,FC194313
18/11/2025,VH-040,"16,79","1,774","€ 29,78",EKO,FC599974
25/04/2026,VH-040,"8,25","1,843","€ 15,20",BP,FC515133
16/11/2025,VH-040,"12,55","1,738","€ 21,81",eko,FC577622
14/03/2025,VH-040,"11,70","1,645","€ 19,25",BP,FC340916
02/08/2025,VH-040,"11,67","1,753","€ 20,45",Avin,FC199751
06/11/2025,VH-040,"9,90","1,779","€ 17,61",shell,FC303452
02/02/2026,VH-040,"14,54","1,891","€ 27,50",eko,FC781934
03/05/2026,VH-040,"15,31","1,718","€ 26,30",eko,FC958550
14/04/2026,VH-040,"12,81","1,604","€ 20,54",EKO,FC300087
01/03/2025,VH-040,"11,34","1,584","€ 17,96",BP,FC887879
15/08/2025,VH-040,"15,18","1,789","€ 27,16",shell,FC122745
05/04/2026,VH-040,"8,56","1,737","€ 14,87",Avin,FC882093
12/04/2025,VH-040,"7,98","1,766","€ 14,09",BP,FC475447
08/05/2025,VH-040,"14,10","1,801","€ 25,39",Avin,FC754620
14/01/2025,VH-040,"7,58","1,693","€ 12,83",Shell,FC105820
21/03/2026,VH-040,"12,08","1,855","€ 22,42",Avin,FC248846
13/04/2026,VH-040,"14,38","1,556","€ 22,38",eko,FC119122
23/05/2025,VH-040,"12,05","1,926","€ 23,21",shell,FC867207
27/03/2025,VH-040,"11,76","1,614","€ 18,99",EKO,FC996538
09/09/2025,VH-040,"11,19","1,777","€ 19,88",shell,FC824553
10/01/2026,VH-040,"8,68","1,575","€ 13,67",shell,FC240805
21/01/2025,VH-040,"9,53","1,530","€ 14,58",shell,FC466317
11/12/2025,VH-040,"8,77","1,660","€ 14,57",Avin,FC383016
26/01/2025,VH-040,"8,86","1,882","€ 16,68",eko,FC411449
04/11/2025,VH-040,"13,23","1,580","€ 20,91",eko,FC771916
13/05/2025,VH-040,"12,45","1,681","€ 20,93",Avin,FC996147
30/06/2026,VH-040,"9,18","1,747","€ 16,05",EKO,FC217068
02/04/2025,VH-040,"13,86","1,864","€ 25,83",shell,FC313486
26/11/2025,VH-040,"11,74","1,798","€ 21,11",Shell,FC222947
31/12/2025,VH-040,"10,65","1,820","€ 19,37",EKO,FC537146
18/08/2025,VH-040,"10,58","1,771","€ 18,74",eko,FC860346
03/02/2026,VH-040,"13,04","1,527","€ 19,91",eko,FC311651
23/08/2025,VH-040,"12,17","1,767","€ 21,51",Shell,FC926650
18/01/2026,VH-040,"12,21","1,827","€ 22,30",Avin,FC463142
06/05/2025,VH-040,"9,69","1,827","€ 17,71",EKO,FC678474
18/08/2025,VH-040,"10,72","1,923","€ 20,62",BP,FC175215
02/12/2025,VH-040,"15,26","1,529","€ 23,34",Shell,FC307433
27/05/2025,VH-040,"9,27","1,861","€ 17,25",eko,FC487583
11/01/2026,VH-040,"11,84","1,778","€ 21,05",Shell,FC694810
13/03/2025,VH-041,"6,29","1,718","€ 10,80",shell,FC123621
05/06/2026,VH-041,"6,81","1,866","€ 12,71",EKO,FC130408
11/01/2026,VH-041,"9,29","1,567","€ 14,56",Avin,FC609098
05/02/2026,VH-041,"10,83","1,778","€ 19,26",shell,FC844845
15/02/2025,VH-041,"12,00","1,613","€ 19,35",shell,FC164125
13/10/2025,VH-041,"13,64","1,616","€ 22,04",shell,FC509578
27/04/2026,VH-041,"13,48","1,534","€ 20,68",EKO,FC375670
21/05/2026,VH-041,"10,55","1,775","€ 18,72",Shell,FC699378
08/12/2025,VH-041,"9,19","1,862","€ 17,11",BP,FC837749
04/02/2026,VH-041,"8,96","1,562","€ 14,00",BP,FC125141
16/04/2026,VH-041,"9,73","1,672","€ 16,27",eko,FC606975
24/03/2025,VH-041,"13,40","1,574","€ 21,09",Shell,FC419924
24/01/2025,VH-041,"6,12","1,822","€ 11,14",Avin,FC295028
02/08/2025,VH-041,"6,39","1,877","€ 12,00",shell,FC499582
17/10/2025,VH-041,"11,47","1,616","€ 18,54",eko,FC977763
27/01/2025,VH-041,"12,03","1,839","€ 22,12",eko,FC916044
16/04/2025,VH-041,"13,15","1,604","€ 21,10",shell,FC857558
28/04/2026,VH-041,"10,86","1,877","€ 20,38",Avin,FC343764
30/07/2025,VH-041,"7,86","1,901","€ 14,95",shell,FC542694
25/08/2025,VH-041,"14,30","1,738","€ 24,85",Avin,FC884518
11/10/2025,VH-041,"11,49","1,708","€ 19,62",EKO,FC711553
27/06/2025,VH-041,"11,63","1,844","€ 21,44",shell,FC199824
14/04/2025,VH-041,"12,93","1,937","€ 25,04",Avin,FC407526
05/11/2025,VH-041,"9,97","1,922","€ 19,15",BP,FC736257
28/06/2025,VH-041,"17,11","1,632","€ 27,93",eko,FC442323
03/01/2025,VH-041,"10,15","1,683","€ 17,08",BP,FC449671
13/01/2025,VH-041,"9,66","1,893","€ 18,29",EKO,FC484930
07/03/2025,VH-041,"8,39","1,651","€ 13,84",EKO,FC706630
21/06/2025,VH-041,"11,88","1,547","€ 18,37",BP,FC807834
26/09/2025,VH-041,"6,39","1,774","€ 11,34",Avin,FC182568
12/12/2025,VH-041,"6,63","1,900","€ 12,60",shell,FC991401
08/07/2025,VH-041,"8,95","1,667","€ 14,93",EKO,FC737689
15/10/2025,VH-041,"16,07","1,795","€ 28,85",EKO,FC909494
08/06/2026,VH-041,"12,18","1,833","€ 22,32",eko,FC721263
11/03/2026,VH-041,"10,16","1,807","€ 18,36",EKO,FC348465
30/01/2025,VH-041,"12,38","1,632","€ 20,21",Avin,FC945069
07/08/2025,VH-041,"14,43","1,761","€ 25,41",EKO,FC561915
14/11/2025,VH-041,"8,87","1,907","€ 16,91",EKO,FC645290
23/06/2025,VH-041,"12,14","1,926","€ 23,38",eko,FC162689
27/02/2025,VH-041,"11,90","1,932","€ 23,00",EKO,FC216759
16/03/2026,VH-041,"12,53","1,635","€ 20,48",Avin,FC246721
12/03/2025,VH-041,"13,10","1,522","€ 19,93",Shell,FC482241
15/09/2025,VH-041,"10,73","1,796","€ 19,26",eko,FC890657
01/03/2025,VH-041,"11,86","1,917","€ 22,73",eko,FC360019
03/07/2026,VH-041,"11,34","1,763","€ 19,99",EKO,FC747592
28/07/2025,VH-041,"13,49","1,607","€ 21,68",Shell,FC995751
18/01/2025,VH-041,"9,57","1,775","€ 16,98",BP,FC224569
30/11/2025,VH-041,"18,03","1,600","€ 28,85",eko,FC287409
16/03/2026,VH-041,"10,23","1,797","€ 18,38",eko,FC203427
11/01/2025,VH-041,"16,43","1,637","€ 26,90",EKO,FC870102
19/06/2026,VH-041,"7,96","1,860","€ 14,80",shell,FC755945
02/03/2026,VH-041,"16,83","1,536","€ 25,85",eko,FC458614
23/08/2025,VH-041,"12,46","1,844","€ 22,98",Avin,FC748425
16/06/2025,VH-041,"11,04","1,846","€ 20,38",BP,FC454982
15/04/2026,VH-041,"8,27","1,934","€ 15,99",EKO,FC123566
08/07/2026,VH-041,"10,26","1,719","€ 17,63",Avin,FC232911
27/01/2025,VH-041,"8,93","1,881","€ 16,79",shell,FC238880
18/01/2025,VH-041,"11,29","1,530","€ 17,27",shell,FC581003
27/07/2025,VH-041,"8,74","1,871","€ 16,34",eko,FC907033
12/11/2025,VH-041,"17,22","1,759","€ 30,29",Shell,FC311330
28/10/2025,VH-041,"14,33","1,785","€ 25,58",Avin,FC514907
12/01/2026,VH-041,"10,27","1,725","€ 17,72",BP,FC531037
19/02/2025,VH-041,"17,89","1,735","€ 31,05",BP,FC640743
30/03/2026,VH-041,"7,11","1,854","€ 13,19",Avin,FC188130
01/08/2025,VH-041,"9,95","1,925","€ 19,16",Avin,FC117353
24/10/2025,VH-041,"10,36","1,560","€ 16,16",BP,FC829432
08/09/2025,VH-041,"11,37","1,634","€ 18,58",BP,FC362041
31/03/2026,VH-041,"8,59","1,815","€ 15,59",shell,FC902498
14/05/2025,VH-041,"10,90","1,766","€ 19,25",Shell,FC353996
06/05/2025,VH-041,"11,66","1,657","€ 19,31",shell,FC454029
06/05/2025,VH-041,"9,04","1,725","€ 15,60",eko,FC208484
01/03/2026,VH-041,"11,01","1,895","€ 20,86",EKO,FC628958
09/09/2025,VH-041,"6,65","1,831","€ 12,19",eko,FC726185
03/02/2026,VH-041,"11,55","1,646","€ 19,01",EKO,FC473762
20/06/2025,VH-041,"10,08","1,852","€ 18,68",Shell,FC916705
17/04/2025,VH-041,"12,04","1,905","€ 22,93",eko,FC494702
29/08/2025,VH-041,"9,45","1,557","€ 14,72",shell,FC364717
01/04/2025,VH-041,"10,54","1,609","€ 16,96",BP,FC403741
31/07/2025,VH-041,"7,69","1,549","€ 11,91",shell,FC164374
20/01/2025,VH-041,"6,51","1,921","€ 12,50",Shell,FC952065
15/02/2025,VH-041,"14,07","1,692","€ 23,80",Shell,FC709298
12/05/2026,VH-041,"11,29","1,656","€ 18,70",shell,FC577555
21/05/2025,VH-041,"14,12","1,526","€ 21,54",Avin,FC851671
10/05/2025,VH-041,"8,86","1,833","€ 16,24",Shell,FC377551
06/07/2025,VH-041,"9,93","1,522","€ 15,11",Avin,FC195084
22/03/2026,VH-041,"8,53","1,533","€ 13,08",Avin,FC876054
22/01/2026,VH-041,"7,17","1,549","€ 11,10",shell,FC230672
29/06/2025,VH-041,"15,89","1,559","€ 24,77",EKO,FC479435
22/01/2025,VH-041,"12,96","1,652","€ 21,41",BP,FC971019
10/01/2026,VH-041,"12,34","1,544","€ 19,06",Shell,FC381875
26/01/2026,VH-041,,"1,935","€ 17,22",Shell,FC154482
14/08/2025,VH-041,"15,24","1,699","€ 25,90",Avin,FC454446
17/05/2025,VH-041,"7,68","1,940","€ 14,90",BP,FC310347
18/02/2026,VH-041,"7,79","1,865","€ 14,52",BP,FC998285
03/01/2025,VH-041,"10,40","1,727","€ 17,96",Avin,FC673098
28/01/2025,VH-041,"12,72","1,740","€ 22,12",EKO,FC670739
24/08/2025,VH-041,"14,79","1,641","€ 24,26",BP,FC583632
11/11/2025,VH-041,"13,67","1,868","€ 25,54",eko,FC933657
19/04/2026,VH-041,"7,38","1,685","€ 12,43",BP,FC523067
17/05/2026,VH-041,"10,68","1,564","€ 16,70",eko,FC649499
20/05/2026,VH-041,"10,15","1,929","€ 19,57",Shell,FC465104
16/03/2025,VH-041,"12,45","1,753","€ 21,83",shell,FC524753
12/07/2026,VH-041,"13,08","1,561","€ 20,42",BP,FC608974
22/06/2026,VH-041,"14,17","1,559","€ 22,08",shell,FC398938
14/04/2025,VH-041,"11,48","1,926","€ 22,11",eko,FC544369
13/09/2025,VH-041,"4,97","1,920","€ 9,54",eko,FC485506
26/05/2026,VH-041,"8,07","1,839","€ 14,85",Shell,FC522172
01/01/2026,VH-041,"11,02","1,916","€ 21,11",Avin,FC636908
12/07/2025,VH-041,,"1,930","€ 16,86",shell,FC675272
22/09/2025,VH-041,"9,99","1,556","€ 15,55",BP,FC874788
02/06/2026,VH-041,"12,40","1,821","€ 22,59",BP,FC108002
13/09/2025,VH-041,"10,17","1,831","€ 18,62",shell,FC799222
22/10/2025,VH-041,"9,80","1,896","€ 18,57",EKO,FC989447
26/03/2026,VH-041,"13,68","1,535","€ 21,00",EKO,FC904456
26/01/2026,VH-041,"8,26","1,817","€ 15,00",Avin,FC412685
07/04/2026,VH-041,"11,88","1,849","€ 21,96",Shell,FC190748
02/03/2025,VH-041,"12,58","1,834","€ 23,08",eko,FC385806
23/06/2025,VH-041,"2,40","1,652","€ 3,96",Shell,FC487939
09/12/2025,VH-041,,"1,686","€ 19,52",shell,FC912168
24/06/2025,VH-041,"13,42","1,899","€ 25,49",eko,FC632009
20/02/2025,VH-041,"11,57","1,866","€ 21,58",EKO,FC739278
20/03/2026,VH-041,"12,46","1,888","€ 23,53",EKO,FC480498
20/01/2026,VH-041,"13,53","1,609","€ 21,78",shell,FC931439
09/12/2025,VH-041,"11,08","1,527","€ 16,92",eko,FC328399
25/05/2026,VH-041,"11,00","1,811","€ 19,91",EKO,FC550598
23/01/2026,VH-041,"10,35","1,524","€ 15,77",BP,FC732741
02/02/2025,VH-041,"10,00","1,726","€ 17,26",Shell,FC882957
18/07/2025,VH-041,"10,81","1,694","€ 18,32",BP,FC930511
01/06/2025,VH-041,"9,47","1,748","€ 16,56",shell,FC220816
02/01/2025,VH-041,"12,81","1,626","€ 20,83",shell,FC662976
04/02/2026,VH-041,"6,70","1,726","€ 11,56",Shell,FC817900
20/12/2025,VH-041,"13,94","1,739","€ 24,24",Avin,FC640763
11/05/2026,VH-041,"7,97","1,884","€ 15,01",shell,FC107564
27/01/2026,VH-041,"11,53","1,668","€ 19,23",Shell,FC861304
04/07/2026,VH-041,"9,24","1,699","€ 15,70",Avin,FC101796
15/06/2026,VH-041,"9,42","1,881","€ 17,71",shell,FC253970
17/05/2025,VH-041,"12,95","1,527","€ 19,77",eko,FC298303
27/04/2026,VH-041,"9,48","1,841","€ 17,45",EKO,FC827696
01/04/2026,VH-041,"8,91","1,786","€ 15,91",Avin,FC189694
15/02/2025,VH-041,"10,75","1,939","€ 20,84",eko,FC564529
31/05/2026,VH-041,"8,42","1,925","€ 16,20",Shell,FC918446
04/06/2025,VH-041,"4,27","1,937","€ 8,28",eko,FC135139
28/08/2025,VH-041,"14,60","1,697","€ 24,78",Shell,FC194405
01/03/2025,VH-041,"11,98","1,666","€ 19,96",EKO,FC863525
09/05/2026,VH-041,"12,83","1,650","€ 21,17",eko,FC499109
31/12/2025,VH-041,"16,00","1,593","€ 25,48",shell,FC540885
17/01/2026,VH-041,"10,09","1,649","€ 16,65",EKO,FC160557
13/03/2025,VH-041,"10,28","1,858","€ 19,09",eko,FC116108
13/02/2025,VH-041,"12,49","1,712","€ 21,37",shell,FC951292
09/04/2026,VH-041,"11,22","1,904","€ 21,37",EKO,FC679038
08/07/2025,VH-041,"11,59","1,832","€ 21,22",Avin,FC852931
06/07/2025,VH-041,"11,04","1,909","€ 21,07",eko,FC366655
11/02/2026,VH-041,"10,04","1,610","€ 16,16",Shell,FC986570
04/01/2025,VH-041,"11,71","1,744","€ 20,42",shell,FC341777
17/04/2026,VH-041,"7,14","1,616","€ 11,54",Shell,FC744212
22/08/2025,VH-041,"7,65","1,672","€ 12,79",Shell,FC127183
30/05/2026,VH-041,"17,09","1,632","€ 27,89",BP,FC551847
24/06/2026,VH-041,"17,66","1,606","€ 28,37",Avin,FC207420
16/08/2025,VH-041,"11,92","1,558","€ 18,56",Shell,FC213903
02/06/2025,VH-041,"11,63","1,913","€ 22,26",BP,FC143469
17/04/2025,VH-041,"9,03","1,830","€ 16,52",shell,FC295071
25/10/2025,VH-041,"10,36","1,604","€ 16,61",Avin,FC669256
05/07/2025,VH-041,"22,05","1,622","€ 35,76",EKO,FC237110
02/03/2026,VH-041,"13,98","1,637","€ 22,88",shell,FC500892
13/05/2025,VH-042,"31,41","0,307","€ 9,64",eko,FC922302
29/08/2025,VH-042,"31,81","0,502","€ 15,97",BP,FC142079
10/11/2025,VH-042,"42,75","0,311","€ 13,29",Avin,FC957199
21/01/2025,VH-042,"40,35","0,282","€ 11,38",BP,FC624251
17/05/2026,VH-042,"27,25","0,465","€ 12,67",Shell,FC260342
02/04/2026,VH-042,"37,87","0,295","€ 11,17",eko,FC511546
07/02/2025,VH-042,"28,99","0,342","€ 9,92",Shell,FC202056
10/02/2026,VH-042,"28,87","0,431","€ 12,44",shell,FC161222
05/05/2026,VH-042,"54,94","0,288","€ 15,82",Avin,FC287782
16/04/2026,VH-042,"33,51","0,386","€ 12,94",shell,FC796010
10/04/2026,VH-042,"27,94","0,423","€ 11,82",EKO,FC949359
15/02/2025,VH-042,"33,26","0,312","€ 10,38",Avin,FC195279
04/10/2025,VH-042,"21,87","0,374","€ 8,18",eko,FC427107
05/05/2025,VH-042,"24,96","0,332","€ 8,29",eko,FC148516
07/04/2026,VH-042,"27,32","0,429","€ 11,72",BP,FC351278
10/02/2025,VH-042,"48,06","0,350","€ 16,82",EKO,FC897120
18/09/2025,VH-042,"21,69","0,369","€ 8,00",EKO,FC221513
14/04/2026,VH-042,"24,68","0,475","€ 11,72",eko,FC576234
15/02/2026,VH-042,"35,16","0,289","€ 10,16",eko,FC959976
04/08/2025,VH-042,"19,70","0,418","€ 8,23",eko,FC798581
27/01/2026,VH-042,"34,90","0,393","€ 13,71",EKO,FC327310
07/12/2025,VH-042,"35,09","0,400","€ 14,03",BP,FC849506
16/02/2025,VH-042,"25,50","0,382","€ 9,74",eko,FC249186
25/01/2025,VH-042,"33,39","0,306","€ 10,22",shell,FC983028
07/08/2025,VH-042,"26,14","0,437","€ 11,43",BP,FC881392
26/01/2025,VH-042,"32,58","0,520","€ 16,94",EKO,FC123441
28/04/2025,VH-042,"29,43","0,510","€ 15,01",EKO,FC174090
13/07/2025,VH-042,"45,28","0,411","€ 18,61",EKO,FC259495
02/10/2025,VH-042,"23,66","0,423","€ 10,01",shell,FC242589
28/12/2025,VH-042,"28,20","0,514","€ 14,50",eko,FC102712
31/05/2026,VH-042,"32,65","0,337","€ 11,00",eko,FC835626
26/10/2025,VH-042,"23,86","0,452","€ 10,78",BP,FC944637
20/08/2025,VH-042,"31,68","0,480","€ 15,21",Shell,FC392823
20/03/2026,VH-042,"27,59","0,347","€ 9,58",BP,FC408645
16/08/2025,VH-042,"23,79","0,435","€ 10,35",eko,FC918174
31/01/2025,VH-042,"26,18","0,341","€ 8,93",eko,FC591989
13/02/2026,VH-042,"27,42","0,386","€ 10,59",shell,FC194562
09/09/2025,VH-042,"26,91","0,488","€ 13,13",Avin,FC295474
16/09/2025,VH-042,"40,45","0,367","€ 14,85",eko,FC887565
07/04/2025,VH-042,"26,25","0,345","€ 9,05",shell,FC641427
12/05/2025,VH-042,"18,58","0,502","€ 9,33",Shell,FC657473
16/04/2025,VH-042,"34,76","0,308","€ 10,70",Shell,FC400352
09/03/2025,VH-042,"30,57","0,479","€ 14,64",eko,FC532451
26/05/2025,VH-042,"30,48","0,283","€ 8,63",Avin,FC954819
12/12/2025,VH-042,"24,00","0,511","€ 12,26",Shell,FC367906
14/02/2026,VH-042,"18,88","0,393","€ 7,42",Shell,FC311773
07/06/2025,VH-042,"37,67","0,352","€ 13,26",Avin,FC122995
25/05/2026,VH-042,"33,93","0,394","€ 13,37",eko,FC742524
29/01/2025,VH-042,"16,12","0,349","€ 5,63",Avin,FC686442
14/08/2025,VH-042,"31,12","0,341","€ 10,61",shell,FC152080
11/05/2025,VH-042,"32,69","0,386","€ 12,62",shell,FC305869
08/06/2026,VH-042,"62,70","0,306","€ 19,19",BP,FC713947
09/07/2026,VH-042,"19,62","0,469","€ 9,20",eko,FC202212
07/04/2025,VH-042,"48,50","0,379","€ 18,38",BP,FC194849
27/03/2025,VH-042,"15,13","0,505","€ 7,64",eko,FC247257
27/07/2025,VH-042,"33,62","0,440","€ 14,79",shell,FC141606
17/05/2026,VH-042,"10,36","0,374","€ 3,87",eko,FC768851
02/01/2025,VH-042,"24,38","0,479","€ 11,68",shell,FC547179
20/01/2025,VH-042,"38,19","0,368","€ 14,05",eko,FC656601
16/12/2025,VH-042,"51,60","0,292","€ 15,07",EKO,FC364289
14/06/2025,VH-042,"39,71","0,334","€ 13,26",Shell,FC448765
16/10/2025,VH-042,"39,48","0,333","€ 13,15",Avin,FC859210
08/05/2026,VH-042,"36,85","0,381","€ 14,04",eko,FC519220
17/11/2025,VH-042,"24,56","0,514","€ 12,62",Shell,FC535671
21/02/2026,VH-042,"20,32","0,435","€ 8,84",shell,FC505474
15/04/2026,VH-042,"43,74","0,350","€ 15,31",eko,FC884946
11/04/2026,VH-042,"22,63","0,316","€ 7,15",EKO,FC185350
16/04/2026,VH-042,"22,64","0,478","€ 10,82",shell,FC691705
29/05/2025,VH-042,"18,42","0,495","€ 9,12",BP,FC472416
22/03/2025,VH-042,"19,76","0,388","€ 7,67",EKO,FC790352
12/01/2025,VH-042,"27,98","0,408","€ 11,42",Avin,FC635760
13/11/2025,VH-042,"51,29","0,300","€ 15,39",BP,FC774408
11/06/2026,VH-042,"34,41","0,371","€ 12,77",BP,FC805255
15/10/2025,VH-042,"35,87","0,405","€ 14,53",eko,FC762389
23/02/2025,VH-042,"23,40","0,455","€ 10,65",EKO,FC791987
11/01/2025,VH-042,"32,33","0,362","€ 11,70",BP,FC514319
20/02/2025,VH-042,"40,94","0,292","€ 11,96",Avin,FC991237
12/07/2025,VH-042,"30,75","0,499","€ 15,34",Avin,FC632732
21/09/2025,VH-042,"25,14","0,487","€ 12,24",shell,FC989860
03/08/2025,VH-042,"25,42","0,493","€ 12,53",eko,FC134944
07/05/2026,VH-042,"28,84","0,418","€ 12,06",BP,FC734278
05/06/2025,VH-042,"37,51","0,334","€ 12,53",shell,FC358751
23/10/2025,VH-042,"42,21","0,380","€ 16,04",BP,FC757519
20/01/2025,VH-042,"38,18","0,324","€ 12,37",eko,FC583942
30/10/2025,VH-042,"30,56","0,395","€ 12,07",Shell,FC865737
09/07/2026,VH-042,"17,84","0,498","€ 8,89",shell,FC141824
17/02/2025,VH-042,"28,69","0,477","€ 13,69",EKO,FC629328
11/07/2025,VH-042,"42,05","0,320","€ 13,45",BP,FC406568
19/05/2026,VH-042,"31,91","0,479","€ 15,28",Avin,FC681859
08/06/2026,VH-042,"31,25","0,315","€ 9,84",EKO,FC763548
13/01/2026,VH-042,"25,68","0,509","€ 13,07",Shell,FC208521
08/08/2025,VH-042,"57,45","0,308","€ 17,69",eko,FC126138
23/01/2025,VH-042,"23,72","0,518","€ 12,28",BP,FC617305
26/01/2025,VH-042,"23,30","0,447","€ 10,41",BP,FC424171
19/02/2025,VH-042,"39,49","0,364","€ 14,37",eko,FC536484
11/09/2025,VH-042,"33,43","0,302","€ 10,10",Avin,FC539575
02/06/2026,VH-042,"40,59","0,387","€ 15,71",EKO,FC574676
07/12/2025,VH-042,"22,39","0,429","€ 9,60",eko,FC290053
17/12/2025,VH-042,"29,10","0,439","€ 12,77",Avin,FC962982
20/05/2025,VH-042,"24,53","0,385","€ 9,45",Shell,FC701625
17/01/2025,VH-042,"24,71","0,384","€ 9,49",shell,FC267264
12/08/2025,VH-042,"33,49","0,464","€ 15,54",Shell,FC117152
23/08/2025,VH-042,"29,69","0,494","€ 14,67",Avin,FC953657
09/10/2025,VH-042,"23,93","0,425","€ 10,17",EKO,FC376011
28/12/2025,VH-042,"27,84","0,407","€ 11,33",eko,FC293113
12/12/2025,VH-042,"28,27","0,427","€ 12,07",BP,FC156152
05/06/2026,VH-042,"19,82","0,467","€ 9,26",BP,FC187293
18/02/2026,VH-042,"31,97","0,346","€ 11,06",EKO,FC363818
19/01/2026,VH-042,"26,30","0,432","€ 11,36",BP,FC672954
11/07/2026,VH-042,"39,29","0,407","€ 15,99",BP,FC767104
08/02/2025,VH-042,"28,45","0,391","€ 11,12",Shell,FC264121
29/03/2026,VH-042,"38,52","0,333","€ 12,83",Avin,FC381179
19/11/2025,VH-042,"43,83","0,377","€ 16,53",eko,FC196044
01/10/2025,VH-042,"24,74","0,490","€ 12,12",Shell,FC438794
13/04/2025,VH-042,"37,20","0,370","€ 13,76",Shell,FC309241
28/06/2026,VH-042,"19,65","0,512","€ 10,06",BP,FC437437
11/09/2025,VH-042,"29,24","0,320","€ 9,36",BP,FC695097
11/07/2025,VH-042,"32,53","0,362","€ 11,77",Avin,FC760675
22/02/2025,VH-042,"49,65","0,318","€ 15,79",Avin,FC514086
02/04/2026,VH-042,"30,02","0,455","€ 13,66",Shell,FC543655
04/11/2025,VH-042,"40,61","0,297","€ 12,06",Avin,FC114662
23/03/2026,VH-042,"34,99","0,458","€ 16,02",Avin,FC923374
19/08/2025,VH-042,"40,59","0,359","€ 14,57",Avin,FC821962
23/04/2026,VH-042,"53,33","0,329","€ 17,54",eko,FC457665
16/05/2025,VH-042,"28,00","0,359","€ 10,05",shell,FC760037
08/04/2025,VH-042,"37,75","0,403","€ 15,21",eko,FC708712
25/06/2026,VH-042,"16,74","0,489","€ 8,19",eko,FC348030
15/12/2025,VH-042,"20,72","0,495","€ 10,26",shell,FC526019
11/03/2026,VH-042,"20,70","0,464","€ 9,60",EKO,FC794227
23/03/2026,VH-042,"36,54","0,309","€ 11,29",EKO,FC880901
06/03/2025,VH-042,"23,80","0,448","€ 10,66",EKO,FC820994
28/05/2025,VH-042,"13,85","0,431","€ 5,97",eko,FC327339
13/03/2026,VH-042,"20,14","0,432","€ 8,70",Avin,FC604021
14/07/2026,VH-042,"19,87","0,366","€ 7,27",EKO,FC759254
11/12/2025,VH-042,"35,25","0,402","€ 14,17",eko,FC134490
24/03/2026,VH-042,"45,57","0,335","€ 15,27",BP,FC887506
